"Code","Preferred Term","Relationship","Code2","Preferred Term2"
"C4021","Chondroblastic Osteosarcoma","Disease_May_Have_Cytogenetic_Abnormality","C36584","Loss of Chromosome 9"
"C4021","Chondroblastic Osteosarcoma","Disease_May_Have_Molecular_Abnormality","C36678","FOS Gene Amplification"
"C4021","Chondroblastic Osteosarcoma","Disease_May_Have_Molecular_Abnormality","C36328","RB1 Gene Inactivation"
"C6902","Chondroid Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36559","Gain of Chromosome 20"
"C6902","Chondroid Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36545","Gain of Chromosome 5q"
"C6902","Chondroid Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36453","Gain of Chromosome 7q"
"C6902","Chondroid Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36585","Loss of Chromosome 10"
"C6902","Chondroid Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36536","Loss of Chromosome 13"
"C6902","Chondroid Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36586","Loss of Chromosome 3"
"C6902","Chondroid Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36571","Loss of Chromosome 4"
"C6902","Chondroid Chordoma","Disease_May_Have_Molecular_Abnormality","C83916","T Gene Duplication"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36441","Gain of Chromosome 12q"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36481","Gain of Chromosome 15q"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36484","Gain of Chromosome 17q"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36482","Gain of Chromosome 1q"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36480","Gain of Chromosome 20q"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36483","Gain of Chromosome 9q"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36490","Loss of Chromosome 14"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36501","Loss of Chromosome 1p"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36491","Loss of Chromosome 22"
"C6908","Chordoid Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36502","Loss of Chromosome 3p"
"C6908","Chordoid Meningioma","Disease_May_Have_Molecular_Abnormality","C36686","NF2 Gene Inactivation"
"C2947","Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36559","Gain of Chromosome 20"
"C2947","Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36545","Gain of Chromosome 5q"
"C2947","Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36453","Gain of Chromosome 7q"
"C2947","Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36585","Loss of Chromosome 10"
"C2947","Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36536","Loss of Chromosome 13"
"C2947","Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36586","Loss of Chromosome 3"
"C2947","Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36571","Loss of Chromosome 4"
"C2947","Chordoma","Disease_May_Have_Molecular_Abnormality","C83916","T Gene Duplication"
"C4146","Chromophobe Renal Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36597","Loss of Chromosome 1"
"C4146","Chromophobe Renal Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36585","Loss of Chromosome 10"
"C4146","Chromophobe Renal Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36536","Loss of Chromosome 13"
"C4146","Chromophobe Renal Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36631","Loss of Chromosome 17"
"C4146","Chromophobe Renal Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C39798","Loss of Chromosome 2"
"C4146","Chromophobe Renal Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C39799","Loss of Chromosome 21"
"C4146","Chromophobe Renal Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36504","Loss of Chromosome 6"
"C4146","Chromophobe Renal Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36599","Loss of Chromosome Y"
"C4146","Chromophobe Renal Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C51150","BHD Gene Mutation"
"C4563","Chronic Eosinophilic Leukemia, Not Otherwise Specified","Disease_May_Have_Cytogenetic_Abnormality","C38350","del(4)(q12)"
"C4563","Chronic Eosinophilic Leukemia, Not Otherwise Specified","Disease_May_Have_Cytogenetic_Abnormality","C36455","Gain of Chromosome 8"
"C4563","Chronic Eosinophilic Leukemia, Not Otherwise Specified","Disease_May_Have_Cytogenetic_Abnormality","C36497","Loss of Chromosome 13q"
"C4563","Chronic Eosinophilic Leukemia, Not Otherwise Specified","Disease_May_Have_Cytogenetic_Abnormality","C36403","Loss of Chromosome 20q"
"C4563","Chronic Eosinophilic Leukemia, Not Otherwise Specified","Disease_May_Have_Cytogenetic_Abnormality","C36402","t(6;8)(q27;p11)"
"C4563","Chronic Eosinophilic Leukemia, Not Otherwise Specified","Disease_May_Have_Cytogenetic_Abnormality","C36401","t(8;9)(p11;q32-34)"
"C3163","Chronic Lymphocytic Leukemia","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C3163","Chronic Lymphocytic Leukemia","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C3163","Chronic Lymphocytic Leukemia","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C37202","Chronic Lymphocytic Leukemia with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C37202","Chronic Lymphocytic Leukemia with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C37202","Chronic Lymphocytic Leukemia with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C37202","Chronic Lymphocytic Leukemia with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_May_Have_Cytogenetic_Abnormality","C36421","del(13q14)"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_Mapped_To_Gene","C18360","BCL3 Gene"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36422","del(11q22q23)"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36421","del(13q14)"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36424","del(17p13)"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36423","del(6q21)"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C37185","Gain of Chromosome 12q13"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36357","t(14;19)(q32;q13.1)"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36420","Trisomy 12"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_May_Have_Molecular_Abnormality","C38457","Clonal BCL3 Gene Rearrangement"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_Pathogenesis_Involves_Gene","C18360","BCL3 Gene"
"C36272","Chronic Lymphocytic Leukemia with Plasmacytoid Differentiation","Disease_Pathogenesis_Involves_Gene","C52517","BCL3 wt Allele"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C97146","Unmutated Immunoglobulin Heavy Chain Variable Region Gene"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C37207","ZAP70 Messenger RNA Overexpression"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Mapped_To_Gene","C26535","ZAP70 Gene"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_May_Have_Cytogenetic_Abnormality","C36422","del(11q22q23)"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_May_Have_Cytogenetic_Abnormality","C36424","del(17p13)"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Pathogenesis_Involves_Gene","C26535","ZAP70 Gene"
"C37205","Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Pathogenesis_Involves_Gene","C52231","ZAP70 wt Allele"
"C27911","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C27911","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C27911","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C37201","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C37201","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C37201","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C37201","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_May_Have_Cytogenetic_Abnormality","C36421","del(13q14)"
"C37204","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C37204","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C37204","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C37204","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C97146","Unmutated Immunoglobulin Heavy Chain Variable Region Gene"
"C37204","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C37207","ZAP70 Messenger RNA Overexpression"
"C37204","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_May_Have_Cytogenetic_Abnormality","C36422","del(11q22q23)"
"C37204","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_May_Have_Cytogenetic_Abnormality","C36424","del(17p13)"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Has_Molecular_Abnormality","C36715","BCR-ABL1 Fusion Protein Expression"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Mapped_To_Gene","C17346","ABL1 Gene"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Mapped_To_Gene","C94600","BCR/ABL1 Fusion Gene"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C17346","ABL1 Gene"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C51061","ABL1 wt Allele"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C94600","BCR/ABL1 Fusion Gene"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C99305","BCR/ABL1 Fusion Gene p190"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C99306","BCR/ABL1 Fusion Gene p210"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C99307","BCR/ABL1 Fusion Gene p230"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130220","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1052T>C Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130222","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1075T>G Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130224","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1150C>A Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130226","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1187A>C Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130229","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1187A>G Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130232","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1457T>C Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130201","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.742C>G Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130204","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.749G>A Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130207","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.756G>C Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130206","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.756G>T Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130209","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.758A>T Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130211","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.763G>A Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C131012","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.764A>T Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C131013","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.827A>G Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C131014","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.835G>A Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130213","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.895G>C Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130214","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.895G>T Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C123845","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.944C>T Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130217","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.949T>C Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130216","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.951C>A Mutation"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Disease_Pathogenesis_Involves_Gene","C130218","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.951C>G Mutation"
"C3178","Chronic Myelomonocytic Leukemia","Disease_May_Have_Cytogenetic_Abnormality","C36455","Gain of Chromosome 8"
"C3178","Chronic Myelomonocytic Leukemia","Disease_May_Have_Cytogenetic_Abnormality","C36477","i(17q)"
"C3178","Chronic Myelomonocytic Leukemia","Disease_May_Have_Cytogenetic_Abnormality","C36408","Loss of Chromosome 7q"
"C3178","Chronic Myelomonocytic Leukemia","Disease_May_Have_Molecular_Abnormality","C41381","NRAS Gene Mutation"
"C36060","Chronic Myelomonocytic Leukemia with Eosinophilia","Disease_May_Have_Cytogenetic_Abnormality","C36455","Gain of Chromosome 8"
"C36060","Chronic Myelomonocytic Leukemia with Eosinophilia","Disease_May_Have_Cytogenetic_Abnormality","C36477","i(17q)"
"C36060","Chronic Myelomonocytic Leukemia with Eosinophilia","Disease_May_Have_Cytogenetic_Abnormality","C36408","Loss of Chromosome 7q"
"C36060","Chronic Myelomonocytic Leukemia with Eosinophilia","Disease_May_Have_Molecular_Abnormality","C41381","NRAS Gene Mutation"
"C36061","Chronic Myelomonocytic Leukemia-1","Disease_May_Have_Cytogenetic_Abnormality","C36455","Gain of Chromosome 8"
"C36061","Chronic Myelomonocytic Leukemia-1","Disease_May_Have_Cytogenetic_Abnormality","C36477","i(17q)"
