NCIt Code,NCIt Preferred Term,NCIm CUI,NCIm Preferred Name,NCIm Source,Term Type,Source Code,Source Term
C4051,Anaplastic (Malignant) Meningioma,C0259785,Anaplastic (Malignant) Meningioma,MSH,PM,D008579,"Meningioma, Malignant"
C4051,Anaplastic (Malignant) Meningioma,C0259785,Anaplastic (Malignant) Meningioma,MSH,PM,D008579,"Meningiomas, Malignant"
C4051,Anaplastic (Malignant) Meningioma,C0259785,Anaplastic (Malignant) Meningioma,MTH,PN,NOCODE,Malignant Meningioma
C4051,Anaplastic (Malignant) Meningioma,C0259785,Anaplastic (Malignant) Meningioma,NCI-GLOSS,PT,CDR0000045773,malignant meningioma
C4051,Anaplastic (Malignant) Meningioma,C0259785,Anaplastic (Malignant) Meningioma,RADLEX,PT,RID4119,anaplastic meningioma
C4051,Anaplastic (Malignant) Meningioma,C0259785,Anaplastic (Malignant) Meningioma,RADLEX,SY,RID4119,anaplastic meningioma (WHO grade III)
C4051,Anaplastic (Malignant) Meningioma,C0259785,Anaplastic (Malignant) Meningioma,SNOMEDCT_US,SY,78303004,"Meningioma, anaplastic"
C4051,Anaplastic (Malignant) Meningioma,C0259785,Anaplastic (Malignant) Meningioma,SNOMEDCT_US,PT,78303004,"Meningioma, malignant"
C4051,Anaplastic (Malignant) Meningioma,C0259785,Anaplastic (Malignant) Meningioma,SNOMEDCT_US,FN,78303004,"Meningioma, malignant (morphologic abnormality)"
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,MDR,LLT,10002223,Anaplastic adrenocortical carcinoma
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,"adrenal cortex cancer, anaplastic"
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,"adrenal cortical carcinoma, anaplastic"
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,"adrenal cortical, anaplastic carcinoma"
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,"adrenocortical carcinoma, anaplastic"
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,Anaplastic Adrenal Cortex Carcinoma
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,anaplastic adrenocortical cancer
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,PT,CDR0000039860,anaplastic adrenocortical carcinoma
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,"carcinoma, adrenocortical, anaplastic"
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,"carcinoma, anaplastic adrenocortical"
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,"carcinoma, undifferentiated adrenocortical"
C68644,Anaplastic Adrenal Cortex Carcinoma,C0279579,Anaplastic Adrenal Cortex Carcinoma,PDQ,SY,CDR0000039860,undifferentiated adrenocortical carcinoma
C84347,Anaplastic Astroblastoma,C2827403,Anaplastic Astroblastoma,,,,
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CDISC,PT,C9477,"ASTROCYTOMA, ANAPLASTIC, MALIGNANT"
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CDISC,SY,C9477,Grade III Astrocytic Neoplasm
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CDISC,SY,C9477,Grade III Astrocytic Tumor
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CDISC,SY,C9477,Grade III Astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CDISC,SY,C9477,Malignant Astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CSP,ET,2012-6410,anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CSP,ET,2012-6768,anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CTEP,PT,10002224,Anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CTEP-SDC,PT,10002224,Anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,CTEP-SDC,PT,10008093,"High-grade astrocytoma, NOS"
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,GARD,PT,5860,Anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,GARD,ET,5860,Grade III astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,GARD,ET,5860,High-grade astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,GARD,ET,5860,Malignant astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,ICDO,PT,9401/3,"Astrocytoma, anaplastic"
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MDR,LLT,10002224,Anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MDR,PT,10002224,Anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MDR,LLT,10060971,Astrocytoma malignant
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MDR,PT,10060971,Astrocytoma malignant
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MDR,LLT,10003572,Astrocytoma malignant NOS
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MSH,PEP,D001254,Anaplastic Astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MSH,PM,D001254,Anaplastic Astrocytomas
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MSH,PM,D001254,"Astrocytoma, Anaplastic"
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MSH,ET,D001254,"Astrocytoma, Grade III"
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MSH,PM,D001254,"Astrocytomas, Anaplastic"
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MSH,PM,D001254,"Astrocytomas, Grade III"
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MSH,PM,D001254,Grade III Astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MSH,PM,D001254,Grade III Astrocytomas
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,MTH,PN,NOCODE,Anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,RADLEX,SY,RID4042,anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,RADLEX,PT,RID4042,astrocytoma WHO grade III
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,SNOMEDCT_US,SY,55353007,Anaplastic astrocytoma
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,SNOMEDCT_US,PT,55353007,"Astrocytoma, anaplastic"
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,SNOMEDCT_US,FN,55353007,"Astrocytoma, anaplastic (morphologic abnormality)"
C9477,Anaplastic Astrocytoma,C0334579,Anaplastic Astrocytoma,SNOMEDCT_US,SY,55353007,Malignant astrocytoma
C129290,"Anaplastic Astrocytoma, IDH-Mutant",CL512333,"Anaplastic Astrocytoma, IDH-Mutant",,,,
C129292,"Anaplastic Astrocytoma, Not Otherwise Specified",CL512335,"Anaplastic Astrocytoma, Not Otherwise Specified",,,,
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,CDISC,SY,C4049,Anaplastic Ependymal Neoplasm
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,CDISC,SY,C4049,Anaplastic Ependymal Tumor
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,CDISC,PT,C4049,"EPENDYMOMA, ANAPLASTIC, MALIGNANT"
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,CDISC,SY,C4049,Malignant Ependymoma
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,CDISC,SY,C4049,Undifferentiated Ependymal Neoplasm
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,CDISC,SY,C4049,Undifferentiated Ependymal Tumor
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,CDISC,SY,C4049,Undifferentiated Ependymoma
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,CDISC,SY,C4049,Who Grade III Ependymal Neoplasm
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,CDISC,SY,C4049,Who Grade III Ependymal Tumor
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,GARD,PT,10634,Anaplastic ependymoma
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,ICDO,PT,9392/3,"Ependymoma, anaplastic"
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,MDR,LLT,10002226,Anaplastic ependymoma
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,MDR,LLT,10014968,Ependymoma malignant
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,MDR,PT,10014968,Ependymoma malignant
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,MSH,PEP,D004806,Anaplastic Ependymoma
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,MSH,PM,D004806,Anaplastic Ependymomas
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,MSH,PM,D004806,"Ependymoma, Anaplastic"
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,MSH,PM,D004806,"Ependymomas, Anaplastic"
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,MTH,PN,NOCODE,Anaplastic Ependymoma
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,RADLEX,PT,RID4066,anaplastic ependymoma
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,RADLEX,SY,RID4066,anaplastic ependymoma (WHO grade III)
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,RADLEX,SY,RID4066,ependymoma (WHO grade III)
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,SNOMEDCT_US,PT,21589007,"Ependymoma, anaplastic"
C4049,Anaplastic Ependymoma,C0280788,Anaplastic Ependymoma,SNOMEDCT_US,FN,21589007,"Ependymoma, anaplastic (morphologic abnormality)"
C6952,Anaplastic Kidney Wilms Tumor,C1332289,Anaplastic Kidney Wilms Tumor,,,,
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,FDA,SY,3264,ALCL
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,FDA,PT,3264,Anaplastic Large Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,GARD,ET,3112,ALCL
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,GARD,PT,3112,Anaplastic large cell lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,HPO,PT,HP:0012193,Anaplastic large-cell lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,ICD10CM,ET,C84.6,"Anaplastic large cell lymphoma, CD30-positive"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,ICD9CM,HT,200.6,Anaplastic large cell lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,ICDO,SY,9714/3,"Anaplastic large cell lymphoma, CD30+"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,ICDO,RT,9714/3,"Anaplastic large cell lymphoma, NOS"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,ICDO,IS,9714/3,Large cell (Ki-1+) lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MDR,LLT,10002227,Anaplastic large cell lymphoma T- and null-cell types
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MDR,PT,10002227,Anaplastic large cell lymphoma T- and null-cell types
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MDR,LLT,10002228,Anaplastic large cell lymphoma T- and null-cell types NOS
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MDR,HT,10002235,Anaplastic large cell lymphomas T- and null-cell types
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MDR,PT,10073478,Anaplastic large-cell lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MDR,LLT,10073478,Anaplastic large-cell lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,Anaplastic Large Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,ET,D017728,Anaplastic Large-Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,Anaplastic Large-Cell Lymphomas
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,DSV,D017728,CD 030 POSITIVE ANAPLASTIC LARGE CELL LYMPHOMA
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,CD30 Positive Anaplastic Large Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,CD30+ Anaplastic Large Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,ET,D017728,CD30+ Anaplastic Large-Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,ET,D017728,CD30-Positive Anaplastic Large-Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,Ki 1 Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,ET,D017728,Ki-1 Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,Ki-1 Lymphomas
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,"Large-Cell Lymphoma, Anaplastic"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,"Large-Cell Lymphomas, Anaplastic"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,DSV,D017728,LYMPHOMA LARGE CELL KI 01
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,"Lymphoma, Anaplastic Large-Cell"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,"Lymphoma, Ki-1"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,MH,D017728,"Lymphoma, Large-Cell, Anaplastic"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,ET,D017728,"Lymphoma, Large-Cell, Ki-1"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,"Lymphomas, Anaplastic Large-Cell"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,"Lymphomas, Ki-1"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,PM,D017728,Systemic Anaplastic Large Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MSH,ET,D017728,Systemic Anaplastic Large-Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,MTH,PN,NOCODE,Ki-1+ Anaplastic Large Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NCI-GLOSS,PT,CDR0000575433,ALCL
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NCI-GLOSS,PT,CDR0000045552,anaplastic large cell lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NDFRT,SY,N0000003632,Anaplastic Large-Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NDFRT,SY,N0000003632,CD30+ Anaplastic Large-Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NDFRT,SY,N0000003632,CD30-Positive Anaplastic Large-Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NDFRT,SY,N0000003632,Ki-1 Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NDFRT,PT,N0000003632,"Lymphoma, Large-Cell, Anaplastic"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NDFRT,FN,N0000003632,"Lymphoma, Large-Cell, Anaplastic [Disease/Finding]"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NDFRT,SY,N0000003632,"Lymphoma, Large-Cell, Ki-1"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,NDFRT,SY,N0000003632,Systemic Anaplastic Large-Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,PDQ,AB,CDR0000042785,ALCL
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,PDQ,PT,CDR0000042785,anaplastic large cell lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,PDQ,SY,CDR0000042785,CD30 Positive Anaplastic Large Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,PDQ,IS,CDR0000042785,Ki-1 Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,PDQ,SY,CDR0000042785,Ki-1+ ALCL
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,PDQ,SY,CDR0000042785,Ki-1+ Anaplastic Large Cell Lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,PDQ,SY,CDR0000042785,"lymphoma, anaplastic large cell"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,SNOMEDCT_US,SY,277637000,(Ki-1+) lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,SNOMEDCT_US,SY,53237008,Anaplastic large cell lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,SNOMEDCT_US,SY,53237008,Anaplastic large cell lymphoma (ALCL) CD30+
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,SNOMEDCT_US,SY,53237008,"Anaplastic large cell lymphoma, CD30+"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,SNOMEDCT_US,PT,53237008,"Anaplastic large cell lymphoma, T cell and Null cell type"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,SNOMEDCT_US,FN,53237008,"Anaplastic large cell lymphoma, T cell and Null cell type (morphologic abnormality)"
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,SNOMEDCT_US,SY,53237008,Large cell (Ki-1+) lymphoma [obs]
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,SNOMEDCT_US,PT,277637000,Large cell anaplastic lymphoma
C3720,Anaplastic Large Cell Lymphoma,C0206180,Anaplastic Large Cell Lymphoma,SNOMEDCT_US,FN,277637000,Large cell anaplastic lymphoma (disorder)
C37194,"Anaplastic Large Cell Lymphoma, ALK-Negative",C1332078,"Anaplastic Large Cell Lymphoma, ALK-Negative",ICD10,PT,C84.7,"Anaplastic large cell lymphoma, ALK-negative"
C37194,"Anaplastic Large Cell Lymphoma, ALK-Negative",C1332078,"Anaplastic Large Cell Lymphoma, ALK-Negative",ICD10CM,HT,C84.7,"Anaplastic large cell lymphoma, ALK-negative"
C37194,"Anaplastic Large Cell Lymphoma, ALK-Negative",C1332078,"Anaplastic Large Cell Lymphoma, ALK-Negative",ICDO,RT,9702/3,"Anaplastic large cell lymphoma, ALK negative"
C37194,"Anaplastic Large Cell Lymphoma, ALK-Negative",C1332078,"Anaplastic Large Cell Lymphoma, ALK-Negative",SNOMEDCT_US,PT,448212009,"Anaplastic large cell lymphoma, ALK negative"
C37194,"Anaplastic Large Cell Lymphoma, ALK-Negative",C1332078,"Anaplastic Large Cell Lymphoma, ALK-Negative",SNOMEDCT_US,SY,448212009,Anaplastic lymphoma kinase negative anaplastic large cell lymphoma
C37194,"Anaplastic Large Cell Lymphoma, ALK-Negative",C1332078,"Anaplastic Large Cell Lymphoma, ALK-Negative",SNOMEDCT_US,FN,448212009,Anaplastic lymphoma kinase negative anaplastic large cell lymphoma (disorder)
C37193,"Anaplastic Large Cell Lymphoma, ALK-Positive",C1332079,"Anaplastic Large Cell Lymphoma, ALK-Positive",ICD10,PT,C84.6,"Anaplastic large cell lymphoma, ALK-positive"
C37193,"Anaplastic Large Cell Lymphoma, ALK-Positive",C1332079,"Anaplastic Large Cell Lymphoma, ALK-Positive",ICD10CM,HT,C84.6,"Anaplastic large cell lymphoma, ALK-positive"
C37193,"Anaplastic Large Cell Lymphoma, ALK-Positive",C1332079,"Anaplastic Large Cell Lymphoma, ALK-Positive",ICDO,RT,9714/3,"Anaplastic large cell lymphoma, ALK positive"
C6916,Anaplastic Lymphoma,C1321546,Anaplastic Lymphoma,ICDO,RT,9680/3,Anaplastic large B-cell lymphoma
C92625,Anaplastic Medulloblastoma,C2985220,Anaplastic Medulloblastoma,ICDO,RT,9474/3,Anaplastic medulloblastoma
C6959,Anaplastic Oligoastrocytoma,C0431108,Anaplastic Oligoastrocytoma,GARD,PT,10637,Anaplastic oligoastrocytoma
C6959,Anaplastic Oligoastrocytoma,C0431108,Anaplastic Oligoastrocytoma,ICDO,SY,9382/3,Anaplastic oligoastrocytoma
C6959,Anaplastic Oligoastrocytoma,C0431108,Anaplastic Oligoastrocytoma,MTH,PN,NOCODE,Anaplastic Oligoastrocytoma
C6959,Anaplastic Oligoastrocytoma,C0431108,Anaplastic Oligoastrocytoma,RADLEX,PT,RID4074,anaplastic oligoastrocytoma
C6959,Anaplastic Oligoastrocytoma,C0431108,Anaplastic Oligoastrocytoma,RADLEX,SY,RID4074,anaplastic oligoastrocytoma (WHO grade III)
C6959,Anaplastic Oligoastrocytoma,C0431108,Anaplastic Oligoastrocytoma,SNOMEDCT_US,PT,253072003,Anaplastic oligoastrocytoma
C6959,Anaplastic Oligoastrocytoma,C0431108,Anaplastic Oligoastrocytoma,SNOMEDCT_US,SY,22217002,Anaplastic oligoastrocytoma
C6959,Anaplastic Oligoastrocytoma,C0431108,Anaplastic Oligoastrocytoma,SNOMEDCT_US,FN,253072003,Anaplastic oligoastrocytoma (morphologic abnormality)
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,CDISC,SY,C4326,Malignant Oligodendroglioma
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,CDISC,PT,C4326,"OLIGODENDROGLIOMA, ANAPLASTIC, MALIGNANT"
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,CDISC,SY,C4326,Undifferentiated Oligodendroglioma
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,CDISC,SY,C4326,Who Grade III Oligodendroglial Neoplasm
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,CDISC,SY,C4326,Who Grade III Oligodendroglial Tumor
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,CTEP,PT,10026659,Anaplastic oligodendroglioma
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,CTEP-SDC,PT,10026659,Anaplastic oligodendroglioma
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,GARD,PT,9472,Anaplastic oligodendroglioma
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,ICDO,PT,9451/3,"Oligodendroglioma, anaplastic"
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,MDR,PT,10073128,Anaplastic oligodendroglioma
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,MDR,LLT,10073128,Anaplastic oligodendroglioma
C4326,Anaplastic Oligodendroglioma,C0334590,Anaplastic Oligodendroglioma,MDR,LLT,10026659,Malignant oligodendroglioma
